Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
6,4,118.59,4339.93,61.21,7.0,16.7,539.71,133.0,3977.09,73.11
11,1,360.1,4339.77,51.75,8.0,11.1,574.26,320.0,4490.38,82.94
2,1,1308.22,4472.02,44.96,5.0,18.5,435.3,1073.0,4080.03,46.78
23,11,155.65,4594.09,54.02,5.0,7.4,572.45,165.0,4445.04,67.21
1,2,1136.9,5089.79,55.08,5.0,24.1,434.96,1123.0,4605.65,53.65
26,12,853.8,4517.51,77.09,9.0,25.9,358.46,1020.0,3804.95,86.79
13,4,43.82,4568.13,110.22,6.0,14.8,565.31,29.0,4589.64,66.48
22,7,145.6,4475.06,78.02,17.0,13.0,497.85,209.0,4311.6,90.61
8,6,21.72,4032.17,67.17,19.0,16.7,526.17,40.0,3880.83,58.55
13,3,107.2,5120.67,96.31,7.0,13.0,537.68,15.0,5306.13,53.24
29,8,211.41,4527.57,76.97,19.0,24.1,433.33,327.0,4423.9,50.87
19,12,909.26,5554.11,52.25,10.0,22.2,465.11,925.0,4879.0,51.43
5,6,158.9,3023.51,57.85,11.0,13.0,636.5,163.0,2956.96,46.29
18,11,655.94,6064.79,164.52,5.0,22.2,436.03,567.0,5660.9,211.51
12,1,53.2,4837.63,47.15,8.0,7.4,572.64,20.0,4513.53,43.94
11,1,673.6,4914.66,51.42,8.0,22.2,485.44,781.0,4736.38,77.21
14,5,850.4,4693.6,77.19,9.0,29.6,381.05,825.0,4394.18,98.86
20,8,400.7,4480.68,86.34,18.0,18.5,344.05,401.0,4351.95,56.67
6,9,378.5,4500.17,65.52,12.0,5.6,493.48,415.0,4019.88,77.69
24,3,1097.75,4257.53,44.72,13.0,35.2,367.45,1097.0,3697.36,44.99
20,12,1465.8,4876.61,62.83,9.0,35.2,304.02,1540.0,4555.46,51.11
17,11,264.1,4027.47,52.84,10.0,11.1,467.79,203.0,4001.96,53.8
13,8,177.7,3094.7,38.0,13.0,7.4,516.67,202.0,2892.23,64.56
20,2,839.11,3123.58,38.76,5.0,16.7,452.02,780.0,2687.87,28.45
23,4,279.3,4729.46,93.45,9.0,33.3,524.34,390.0,4712.0,77.0
7,8,13.28,3647.24,48.56,15.0,13.0,557.13,49.0,3758.39,49.15
24,2,313.33,4913.04,51.28,11.0,20.4,552.98,297.0,4579.79,51.28
6,5,52.53,3517.9,49.11,7.0,13.0,572.27,46.0,3515.1,54.25
5,9,76.36,2947.16,47.28,9.0,9.3,572.67,191.0,2951.45,47.28
21,11,135.11,5030.35,65.44,8.0,24.1,502.06,225.0,4895.53,54.45
20,9,448.4,2545.02,38.03,11.0,16.7,481.92,281.0,2496.12,38.03
31,3,201.2,3146.14,44.27,9.0,29.6,441.73,338.0,2866.94,44.27
31,3,1091.94,3093.06,39.74,5.0,35.2,422.14,1095.0,2596.75,34.7
22,8,93.4,2837.63,47.5,14.0,14.8,545.95,40.0,2805.56,67.1
9,11,811.9,4374.26,46.77,8.0,13.0,452.24,877.0,4276.83,46.77
22,1,1345.39,3127.23,41.91,7.0,18.5,313.12,1031.0,2692.9,35.9
11,12,1457.64,5014.94,64.88,11.0,31.5,397.52,1443.0,4576.34,63.74
20,9,457.6,2571.63,38.03,11.0,20.4,488.18,303.0,2508.38,38.03
7,11,245.91,4377.96,48.23,6.0,9.3,480.51,413.0,4417.39,48.22
31,12,869.7,2988.25,40.28,11.0,18.5,365.25,941.0,2662.62,39.99
27,11,1002.2,5032.84,66.18,3.0,37.0,482.43,1016.0,4773.64,59.64
18,7,607.6,4313.79,103.22,18.0,22.2,476.6,797.0,4021.15,53.11
30,12,1086.43,5271.97,101.57,7.0,22.2,281.77,1036.0,5197.67,215.77
8,11,419.91,2963.69,34.58,8.0,11.1,400.75,607.0,2746.86,42.53
15,3,1180.4,3362.65,32.74,5.0,31.5,452.81,986.0,2849.13,33.92
15,6,634.19,3403.69,39.09,12.0,29.6,406.82,661.0,3118.31,43.16
21,8,628.69,4442.3,70.18,17.0,18.5,425.89,578.0,4195.7,50.73
21,10,189.7,2764.67,56.92,11.0,11.1,488.99,210.0,2639.59,48.01
9,4,687.9,2657.69,48.28,9.0,22.2,373.2,630.0,2293.44,44.77
26,6,311.4,4042.86,48.03,15.0,18.5,551.16,299.0,3842.57,46.18
7,12,1114.7,3616.94,42.01,7.0,20.4,336.01,1234.0,3458.61,42.59
27,12,945.9,3440.12,59.47,9.0,18.5,389.84,698.0,3077.86,44.52
4,4,344.1,3905.04,55.53,2.0,16.7,584.06,405.0,3645.51,90.52
23,7,190.97,3878.77,59.79,16.0,13.0,551.0,192.0,3654.26,49.11
15,12,739.4,4801.37,47.84,3.0,16.7,468.53,883.0,4842.62,45.83
28,1,282.8,4446.47,43.22,5.0,9.3,589.26,163.0,4669.77,45.54
23,2,792.91,3404.56,43.68,11.0,20.4,427.44,810.0,3378.03,44.1
22,5,414.26,4495.25,115.95,12.0,14.8,541.52,434.0,4346.26,91.02
7,3,1350.57,4867.11,47.51,5.0,46.3,389.16,1190.0,4586.06,52.11
12,9,486.0,2763.86,48.69,11.0,9.3,416.4,304.0,2068.88,61.2
24,12,1214.6,4391.66,43.96,9.0,29.6,357.33,1417.0,3903.1,44.38
2,10,824.1,2722.86,37.39,10.0,16.7,485.1,739.0,2387.27,38.28
2,5,572.06,3584.72,39.63,9.0,16.7,397.71,557.0,3468.71,40.62
25,4,125.16,3154.55,49.44,10.0,14.8,653.26,84.0,2982.73,66.0
14,12,1389.06,3632.17,37.38,8.0,46.3,373.96,1335.0,3031.16,58.09
26,11,1234.9,3157.84,41.94,10.0,22.2,325.58,1000.0,2533.9,43.53
29,7,180.86,2794.32,46.96,14.0,14.8,557.44,177.0,2672.94,40.48
27,11,230.6,3166.59,44.35,5.0,13.0,473.92,271.0,3024.04,30.86
13,12,1390.4,6240.65,160.33,2.0,24.1,442.39,1194.0,5815.55,69.95
26,5,179.09,3960.32,57.78,12.0,18.5,372.66,439.0,3643.33,64.11
25,11,678.3,4665.08,54.25,3.0,33.3,528.53,762.0,4212.2,73.6
12,5,256.86,3781.58,79.92,12.0,25.9,449.14,297.0,3597.87,55.72
6,2,1225.7,5138.74,54.12,4.0,37.0,442.66,836.0,4823.29,57.04
16,2,968.5,4635.13,51.33,9.0,25.9,429.52,911.0,4103.24,66.63
5,12,1517.58,4976.67,52.65,9.0,33.3,402.08,1480.0,4538.83,51.61
10,11,989.46,4070.02,30.65,12.0,13.0,293.14,1016.0,3709.24,46.52
27,5,369.4,3771.24,73.68,13.0,16.7,504.07,169.0,3457.89,43.18
16,2,668.6,5105.13,47.76,10.0,18.5,525.52,710.0,4676.7,46.54
29,3,62.22,4605.81,61.0,18.0,9.3,513.14,137.0,4321.27,55.13
5,7,61.3,4441.88,66.32,14.0,16.7,596.58,45.0,4397.91,52.69
30,5,759.5,2764.74,50.99,11.0,27.8,328.72,624.0,2693.28,46.12
14,11,1457.15,3206.41,38.78,8.0,29.6,326.04,1277.0,2805.99,19.8
29,7,440.6,3863.6,68.32,15.0,20.4,484.62,231.0,3564.82,48.36
9,1,954.8,3159.28,30.68,8.0,24.1,440.09,679.0,2695.48,25.03
12,1,569.1,3654.99,51.07,6.0,16.7,615.48,373.0,3562.58,51.07
24,2,89.63,3204.45,42.58,-2.0,9.3,554.24,157.0,3172.11,43.81
27,1,691.35,5096.65,43.86,6.0,20.4,494.07,742.0,4909.93,43.86
5,9,37.58,4618.68,82.21,16.0,13.0,497.06,45.0,4359.91,77.02
13,11,1498.61,5529.08,73.12,8.0,20.4,304.39,1432.0,5046.02,70.4
6,2,1498.9,3611.94,32.61,5.0,35.2,316.79,1301.0,3206.85,34.99
23,4,346.5,4585.47,81.07,17.0,14.8,415.14,337.0,3680.14,52.12
11,12,1459.68,4817.52,60.76,11.0,27.8,393.15,1428.0,4371.26,63.06
26,3,358.62,4490.17,73.31,-1.0,20.4,512.79,303.0,4346.15,84.27
19,11,1050.75,3201.86,33.96,1.0,11.1,413.78,927.0,2968.1,33.96
7,5,588.5,3676.76,59.02,10.0,25.9,502.49,628.0,3439.17,51.67
22,12,1206.77,5241.58,44.91,11.0,25.9,435.66,1139.0,4392.88,47.88
26,4,1169.6,4378.6,70.7,5.0,31.5,413.82,1083.0,3838.23,69.52
5,3,494.09,4099.92,57.9,7.0,24.1,461.24,666.0,3767.09,65.01
27,10,1496.25,4047.77,31.92,12.0,37.0,332.81,1314.0,3420.98,28.57
9,3,599.6,4356.72,68.89,8.0,29.6,460.25,822.0,4088.99,53.52
23,11,1141.66,3193.05,32.32,10.0,20.4,322.32,1037.0,2792.29,43.73
19,8,647.6,3490.17,58.07,15.0,18.5,392.47,428.0,3318.84,65.9
9,11,292.34,2882.4,28.34,3.0,9.3,432.95,358.0,2840.91,36.23
8,9,312.5,3784.72,56.14,13.0,13.0,513.38,261.0,3809.03,53.05
21,9,675.5,3501.34,57.05,15.0,13.0,405.11,641.0,3203.11,48.32
17,2,472.6,4809.32,61.39,8.0,22.2,575.2,544.0,4284.49,60.12
31,8,533.58,3745.76,56.67,17.0,25.9,393.68,641.0,3412.48,46.62
10,6,67.5,2829.7,41.88,10.0,0.0,634.66,78.0,2776.7,42.73
20,5,163.88,2623.26,58.31,9.0,18.5,481.5,173.0,2595.15,45.54
13,8,228.1,3700.81,106.55,15.0,14.8,384.58,288.0,3300.51,55.95
26,1,928.31,3842.2,35.15,5.0,22.2,470.63,901.0,3331.89,35.15
3,7,183.6,4719.56,118.82,16.0,22.2,530.53,391.0,4526.2,105.15
20,4,115.04,3612.51,48.12,4.0,14.8,728.69,105.0,3686.8,167.71
29,8,219.22,4313.71,48.34,16.0,18.5,471.29,288.0,4245.95,50.87
7,7,80.9,2276.07,39.31,14.0,11.1,661.05,39.0,2341.17,35.44
5,8,144.78,2859.43,56.22,14.0,31.5,522.67,164.0,2708.85,32.39
18,12,326.45,4170.9,50.87,4.0,14.8,544.88,229.0,4150.61,47.77
9,12,657.8,3133.72,37.83,6.0,11.1,486.46,666.0,2714.33,37.83
16,12,1265.74,2918.87,56.11,6.0,22.2,455.96,973.0,2507.16,40.29
5,9,23.11,4503.99,75.22,18.0,7.4,506.0,23.0,4343.47,78.6
6,10,81.0,4095.59,79.87,7.0,11.1,539.91,92.0,4051.58,88.69
5,8,168.73,2564.05,58.97,13.0,31.5,541.02,215.0,2413.51,29.63
6,12,275.66,4520.07,110.98,7.0,9.3,538.64,360.0,4571.8,71.77
16,4,1432.06,4595.25,49.32,10.0,27.8,428.72,1198.0,4687.95,68.26
23,3,751.05,4997.16,104.11,9.0,22.2,473.59,787.0,4552.42,54.24
4,6,46.94,3852.9,57.85,13.0,11.1,546.88,87.0,3795.28,92.43
20,11,65.5,3421.16,44.75,10.0,9.3,609.6,136.0,3322.35,45.18
11,9,488.5,2998.34,40.31,10.0,18.5,392.38,424.0,2227.79,40.31
6,6,59.05,3423.91,46.08,11.0,18.5,550.89,131.0,3447.15,47.52
6,7,187.62,3133.29,44.75,11.0,11.1,567.13,179.0,3049.95,44.75
29,6,575.9,4201.83,51.15,13.0,27.8,531.64,695.0,3889.14,77.83
8,5,1096.8,4258.91,48.39,6.0,35.2,278.67,1115.0,3767.04,38.44
22,12,1353.41,3405.32,31.5,5.0,24.1,332.87,1207.0,3026.25,31.08
24,9,124.13,2469.04,38.45,9.0,9.3,543.34,144.0,2351.42,73.98
10,8,335.58,3751.82,66.04,18.0,18.5,450.6,339.0,3685.03,59.64
9,12,651.4,3036.48,37.83,6.0,11.1,512.68,596.0,2666.64,37.83
25,7,63.11,4357.37,66.73,15.0,11.1,596.43,87.0,4349.51,89.95
7,9,437.05,2742.3,33.53,8.0,20.4,427.92,631.0,2412.6,33.45
6,7,268.44,3923.83,73.95,16.0,9.3,587.67,267.0,3751.27,62.95
9,5,100.99,4392.02,86.41,6.0,14.8,519.46,143.0,4367.97,73.16
14,12,1374.9,4380.27,55.53,10.0,59.3,418.97,1413.0,4136.92,49.62
14,11,1276.47,4742.77,51.96,9.0,27.8,310.4,1300.0,4463.42,51.2
9,2,436.3,5108.49,79.89,8.0,20.4,539.84,338.0,5020.62,82.57
25,12,358.58,3393.26,34.39,2.0,18.0,477.18,338.0,3191.31,39.17
15,10,839.8,3517.42,37.5,8.0,27.8,392.43,994.0,3098.82,41.59
30,10,650.23,4944.11,60.9,12.0,13.0,412.1,661.0,4763.96,48.89
1,2,222.36,5375.75,58.72,0.0,14.8,509.59,534.0,5169.19,49.73
11,1,276.2,3202.85,37.61,5.0,13.0,580.69,278.0,3053.3,50.48
2,4,715.5,4795.12,91.76,5.0,33.3,454.52,644.0,4481.92,140.68
24,5,842.88,4553.88,67.22,11.0,40.7,369.3,862.0,4228.9,49.76
27,8,1288.02,2755.08,44.41,15.0,29.6,403.44,946.0,2290.85,42.0
27,3,358.4,2954.97,48.63,9.0,13.0,546.92,319.0,2782.68,71.98
6,12,345.22,3856.55,53.12,1.0,7.4,585.81,380.0,3451.12,51.47
1,11,539.79,3040.21,36.6,7.0,11.1,437.83,552.0,2821.01,54.86
15,12,1504.04,3681.3,30.94,11.0,42.6,325.72,1438.0,3251.61,30.94
19,11,686.38,4019.03,62.34,11.0,24.1,506.65,758.0,3797.55,59.86
15,10,661.8,5014.16,66.22,12.0,22.2,308.6,856.0,4708.12,79.28
26,6,33.38,4048.28,58.04,11.0,16.7,614.39,31.0,4064.57,65.9
22,5,645.3,4435.99,73.27,14.0,31.5,371.14,794.0,4151.67,65.89
2,3,1047.21,4506.63,52.24,8.0,31.5,507.25,990.0,4172.82,61.61
13,2,1061.03,4991.27,63.44,9.0,38.9,468.91,1014.0,4714.66,63.86
1,8,929.58,4111.84,46.36,14.0,25.9,399.31,1118.0,3659.85,124.51
19,11,40.08,5086.26,129.25,12.0,0.0,560.29,69.0,5111.89,196.25
11,12,1303.43,3527.49,38.51,10.0,27.8,413.76,1311.0,3155.17,43.84
8,9,301.3,3823.54,56.5,13.0,13.0,509.47,204.0,3642.84,50.33
18,11,684.79,5358.26,126.57,4.0,13.0,422.66,704.0,4862.19,60.17
14,5,872.77,3155.89,56.7,6.0,20.4,271.8,547.0,3041.66,55.28
21,11,1091.76,3301.68,30.47,3.0,38.9,432.77,1160.0,3077.63,41.75
18,10,1013.2,4170.81,105.4,13.0,40.7,429.49,935.0,4060.45,75.59
13,4,34.77,4393.37,49.55,9.0,11.1,564.35,52.0,4504.14,61.64
13,10,82.1,3799.09,80.59,13.0,7.4,406.24,107.0,3748.22,80.27
13,2,882.4,4863.23,66.19,7.0,44.4,533.97,776.0,4446.8,63.86
17,4,1147.35,4546.12,85.89,9.0,40.7,500.95,879.0,4390.16,79.94
23,8,174.9,4502.84,96.26,14.0,22.2,450.79,170.0,4426.84,79.68
7,3,1369.01,4704.93,47.51,8.0,31.5,384.54,1173.0,4477.2,52.09
6,11,270.2,4419.74,50.74,11.0,9.3,548.18,194.0,4083.69,56.27
17,9,492.2,2899.07,45.48,8.0,13.0,431.04,455.0,2644.74,45.77
26,2,136.0,3304.78,39.61,1.0,13.0,577.48,71.0,3200.27,52.88
4,1,762.2,2984.75,35.87,9.0,13.0,379.17,634.0,2637.24,34.31
5,3,555.25,5081.57,114.13,6.0,24.1,400.63,642.0,4701.71,69.13
19,9,194.29,4693.57,90.54,14.0,22.2,443.82,250.0,4653.48,98.79
20,7,280.2,3397.44,58.5,20.0,18.5,562.28,174.0,3285.24,65.12
10,3,355.2,2983.42,46.49,8.0,13.0,510.87,383.0,2919.55,47.91
16,8,292.41,4256.19,77.49,17.0,18.5,486.31,297.0,4071.97,49.11
11,5,464.41,3102.39,47.13,6.0,14.8,395.15,471.0,3002.31,46.69
18,7,421.6,2625.59,40.99,14.0,13.0,585.0,426.0,2490.53,38.67
31,1,304.71,5940.89,192.12,4.0,24.1,493.14,361.0,5893.4,307.18
28,12,707.92,4948.79,85.52,4.0,9.3,274.57,672.0,4909.71,142.12
24,8,200.2,3937.98,68.22,16.0,5.6,496.17,291.0,3867.17,66.02
14,12,1393.6,3381.56,34.68,8.0,44.4,403.64,1267.0,2855.45,45.65
12,11,336.08,5812.93,214.96,8.0,9.3,366.15,361.0,5741.65,210.04
9,9,476.2,2590.04,46.74,14.0,14.8,521.23,449.0,2307.22,40.12
4,10,433.1,4647.3,77.01,10.0,18.5,543.55,388.0,4467.72,61.53
30,5,622.9,4220.66,69.06,14.0,40.7,369.03,646.0,4149.18,49.39
30,3,131.86,2943.66,48.58,8.0,29.6,484.43,290.0,2678.28,49.94
15,12,737.69,4733.83,53.33,7.0,14.8,553.49,472.0,4297.14,53.62
6,11,126.7,4742.34,56.0,9.0,5.6,421.93,106.0,4763.37,54.61
25,12,320.27,3931.41,56.57,2.0,10.8,394.01,421.0,3615.47,58.63
13,1,218.96,5275.2,148.19,6.0,18.5,497.31,267.0,5130.8,281.64
7,11,857.9,4945.97,53.01,9.0,11.1,500.15,774.0,4437.25,83.01
14,5,987.5,4581.41,68.44,9.0,22.2,349.17,1082.0,4178.93,64.62
4,9,272.57,4473.1,80.34,16.0,27.8,493.88,348.0,4224.76,68.61
22,3,520.1,4768.85,49.71,8.0,27.8,505.71,511.0,4507.62,54.46
27,4,493.44,4116.65,59.77,6.0,22.2,514.27,472.0,3822.39,102.91
11,5,1053.52,2579.04,31.47,9.0,25.9,326.62,831.0,2423.17,31.47
25,7,87.1,3862.21,46.02,15.0,5.6,625.73,50.0,3703.87,45.76
3,12,718.6,3190.21,41.83,8.0,24.1,371.6,1000.0,2935.76,41.83
15,1,560.8,4965.94,65.81,6.0,24.1,445.1,684.0,4693.98,63.05
31,7,192.1,2707.88,40.73,13.0,25.9,617.24,114.0,2614.87,33.42
15,3,310.4,4858.64,50.68,10.0,16.7,516.87,274.0,4666.76,53.6
6,2,1122.0,5327.33,59.08,7.0,29.6,426.21,1023.0,4787.84,56.51
12,2,617.6,4484.29,49.28,5.0,18.5,447.08,713.0,4119.66,48.12
22,4,881.4,4260.5,60.93,10.0,22.2,300.68,802.0,3304.7,67.47
18,10,369.0,3142.51,38.9,8.0,13.0,602.03,427.0,2969.96,37.06
22,11,81.83,5779.61,285.43,2.0,11.1,403.6,82.0,5804.6,197.9
27,11,995.4,5108.37,66.64,3.0,37.0,482.63,996.0,4774.37,59.64
7,9,330.75,3103.0,48.19,11.0,9.3,460.19,448.0,2734.33,61.03
14,9,766.05,4475.0,49.55,17.0,31.5,376.51,901.0,3825.72,52.2
29,8,320.24,2616.23,29.6,15.0,14.8,488.97,334.0,2467.4,29.33
9,5,994.52,3596.32,37.9,10.0,27.8,332.87,884.0,3434.05,45.04
6,7,115.4,3090.56,43.91,18.0,11.1,656.3,80.0,3104.82,57.93
12,9,472.71,4480.16,98.14,18.0,18.5,459.41,475.0,4351.21,78.64
3,8,433.6,3356.94,54.54,14.0,11.1,400.57,274.0,3299.6,82.65
12,12,882.6,5819.41,57.75,8.0,24.1,496.84,571.0,5633.53,76.59
21,11,228.58,3159.53,60.67,10.0,9.3,508.21,283.0,3011.41,65.88
17,4,1210.62,4605.45,76.88,8.0,63.0,395.18,967.0,4115.83,75.71
27,12,1310.26,4054.55,46.13,9.0,37.0,337.27,1208.0,3304.83,44.52
28,3,398.0,3579.26,74.8,-1.0,16.7,596.58,240.0,3478.15,68.11
10,6,61.1,2490.9,37.5,10.0,0.0,617.16,52.0,2479.41,39.32
30,5,96.7,2673.67,37.23,12.0,9.3,577.65,68.0,2533.16,45.07
4,10,218.3,4504.39,77.51,15.0,14.8,424.08,309.0,4517.98,67.66
6,2,84.0,5227.45,65.61,9.0,16.7,564.94,70.0,5139.95,58.66
15,8,252.61,3515.1,63.7,15.0,25.9,504.24,333.0,3401.05,59.39
16,11,178.0,4795.0,59.45,7.0,1.9,547.03,122.0,4744.58,77.69
14,9,444.0,3448.22,51.82,12.0,11.1,433.33,451.0,3184.89,52.37
10,8,79.38,2538.48,43.22,14.0,13.0,542.64,165.0,2504.98,42.4
22,6,611.6,2623.72,42.33,11.0,24.1,467.17,540.0,2372.17,34.21
29,6,310.5,2940.53,40.53,13.0,22.2,532.66,361.0,2717.99,39.55
12,11,1129.67,3935.4,44.78,13.0,37.0,377.8,1032.0,3328.86,45.21
16,2,1066.9,4475.92,49.13,9.0,31.5,386.05,1143.0,3935.37,53.06
27,1,651.92,3619.4,40.05,3.0,18.5,535.89,643.0,3620.32,41.03
28,1,104.9,2950.38,41.31,3.0,9.3,601.12,48.0,3216.52,41.53
29,11,52.51,5730.35,70.34,4.0,5.6,499.26,216.0,5680.33,75.74
8,4,1385.32,4772.82,102.76,6.0,46.3,382.54,1344.0,4308.81,89.84
26,3,430.3,3716.78,50.77,7.0,13.0,541.5,382.0,3592.62,48.73
3,4,525.8,4662.27,65.25,3.0,20.4,515.44,515.0,4322.85,65.26
3,1,1087.8,2947.81,24.66,8.0,38.9,435.27,859.0,2845.02,39.35
25,2,90.08,5280.66,152.06,10.0,7.4,562.35,136.0,4926.23,57.6
14,4,1523.7,3786.33,60.81,9.0,40.7,314.67,1297.0,3087.33,64.08
17,12,1483.71,4522.57,36.82,8.0,35.2,350.01,1411.0,4161.68,40.04
28,10,588.18,2734.86,31.92,8.0,16.7,441.75,674.0,2387.24,58.26
25,12,326.67,3843.07,49.95,,,372.65,507.0,3518.93,53.94
13,9,37.68,4487.02,82.09,12.0,7.4,476.03,62.0,4372.36,78.3
15,6,1095.0,4523.57,45.16,12.0,33.3,431.4,876.0,4139.45,45.16
22,9,400.0,4189.12,75.05,17.0,20.4,485.86,461.0,3946.89,135.84
9,8,61.2,3185.46,44.2,16.0,7.4,561.47,17.0,3039.76,43.15
20,3,692.24,5224.22,121.63,9.0,16.7,517.34,585.0,4816.54,78.04
5,12,1407.66,3612.16,45.67,6.0,27.8,412.13,1395.0,3148.3,44.73
28,8,937.7,4495.21,82.74,15.0,25.9,392.42,913.0,4124.78,76.93
18,11,842.16,5375.88,79.07,12.0,33.3,448.91,1086.0,5228.02,123.51
15,11,328.89,5577.49,211.38,10.0,3.7,365.52,348.0,5502.67,271.69
21,6,163.8,4480.25,58.07,14.0,22.2,478.38,130.0,4345.7,59.89
12,9,358.19,4469.72,87.19,18.0,18.5,446.97,515.0,4336.62,78.64
27,1,356.1,5159.86,46.21,6.0,20.4,517.99,551.0,4951.89,45.77
2,2,311.5,4299.16,47.38,0.0,7.4,509.06,415.0,3313.25,40.96
31,5,224.8,4442.69,69.76,16.0,18.5,476.82,224.0,4392.81,70.44
12,7,45.86,4068.94,67.19,22.0,9.3,537.79,55.0,3904.82,61.42
23,6,166.9,3249.87,52.18,11.0,20.4,565.77,115.0,3134.14,88.17
17,11,113.27,3490.64,51.88,6.0,13.0,661.61,143.0,3289.09,50.18
8,8,65.9,2854.26,42.19,15.0,3.7,618.35,12.0,2735.56,51.81
24,5,113.9,2965.52,38.38,11.0,16.7,549.08,172.0,2786.27,40.48
2,6,76.36,3731.05,71.1,15.0,18.5,456.15,97.0,3748.26,84.87
3,11,1099.41,3121.69,35.97,12.0,31.5,327.85,1125.0,2804.93,32.54
24,11,18.98,4530.59,77.03,8.0,14.8,453.56,20.0,4449.62,78.87
5,8,75.4,3215.25,44.0,14.0,24.1,491.51,202.0,3161.33,44.0
2,10,719.2,4586.55,63.78,10.0,20.4,519.63,655.0,4302.75,63.27
8,8,64.8,3366.61,46.7,15.0,7.4,574.0,6.0,3456.68,44.25
7,9,420.0,2510.54,31.46,8.0,18.5,440.07,635.0,2242.4,32.44
12,6,199.9,2668.59,37.13,10.0,18.5,576.25,141.0,2652.09,37.77
16,7,475.25,3943.04,49.0,17.0,18.5,506.52,602.0,3781.0,64.31
14,6,335.6,2949.69,48.13,10.0,18.5,580.52,372.0,2846.99,56.4
8,12,329.84,4522.67,65.94,7.0,14.8,528.62,452.0,4284.88,55.31
6,5,111.05,3895.29,90.69,10.0,14.8,459.08,109.0,3720.83,74.81
16,5,22.81,4403.98,78.33,8.0,5.6,556.15,19.0,4579.17,91.06
11,8,455.24,2513.43,41.08,16.0,24.1,433.57,558.0,2186.99,40.27
5,11,318.4,2845.97,51.81,4.0,24.1,585.54,437.0,2719.84,52.85
28,12,848.3,3917.18,49.95,3.0,18.5,316.21,754.0,3783.52,61.77
23,3,420.2,3145.84,44.66,7.0,14.8,518.58,428.0,2964.64,46.8
10,8,61.13,2368.22,29.23,12.0,5.6,583.56,67.0,2237.63,40.86
18,1,219.56,5104.98,49.4,10.0,9.3,504.74,347.0,4814.99,57.51
26,2,702.2,4555.28,89.32,8.0,13.0,511.62,608.0,4029.56,48.25
18,1,307.78,5044.43,47.9,8.0,9.3,458.37,403.0,4671.57,41.94
23,10,319.7,5272.47,259.58,9.0,9.3,398.96,248.0,5114.9,237.57
6,2,62.8,5452.22,65.61,10.0,9.3,557.28,20.0,5191.07,61.84
23,7,463.7,4475.71,96.74,17.0,24.1,479.14,626.0,4443.45,60.55
16,2,640.67,4953.89,46.54,7.0,14.8,526.29,692.0,4615.06,45.74
2,10,727.8,4129.91,57.52,11.0,20.4,508.92,750.0,3886.51,47.59
19,5,6.28,3344.69,48.05,10.0,7.4,417.47,7.0,3361.42,48.68
14,11,1405.63,4401.46,58.31,8.0,25.9,350.37,1335.0,4188.13,70.46
31,1,598.21,5181.16,49.71,5.0,24.1,485.96,511.0,5137.55,48.21
25,4,924.9,3357.64,57.53,5.0,38.9,416.32,1001.0,3036.56,36.68
28,9,534.53,4640.45,71.64,11.0,14.8,525.23,497.0,4285.15,65.88
23,11,438.68,2974.97,37.34,3.0,7.4,522.54,359.0,2809.66,37.91
12,2,311.22,5719.7,65.48,4.0,7.4,430.32,406.0,5522.27,51.44
24,10,204.51,2982.58,37.32,12.0,13.0,577.71,265.0,2810.2,37.67
28,5,450.7,4541.59,46.91,14.0,29.6,544.62,516.0,4367.09,81.1
18,1,658.16,5119.8,59.97,7.0,16.7,451.84,648.0,4954.32,66.72
14,1,864.78,5820.64,71.12,5.0,29.6,445.66,849.0,5423.1,60.35
17,10,922.0,3318.65,42.07,10.0,50.0,479.91,705.0,3067.97,37.5
8,6,16.44,3877.56,55.03,18.0,13.0,520.55,30.0,3926.24,58.59
23,9,340.55,3826.2,79.99,12.0,18.5,509.38,322.0,3531.88,89.45
8,7,149.6,3028.79,46.37,17.0,14.8,618.99,111.0,3129.08,48.78
30,12,526.41,4222.27,82.87,6.0,20.4,290.67,561.0,4151.21,78.72
17,6,45.8,3899.19,67.51,14.0,5.6,585.23,45.0,3900.6,77.68
5,12,1384.98,3419.89,41.45,2.0,27.8,405.09,989.0,3026.83,27.86
26,11,1219.3,4421.61,51.28,12.0,29.6,338.49,1377.0,3870.59,70.09
22,11,255.52,3622.56,54.52,5.0,14.8,468.82,242.0,3519.63,47.45
23,2,829.23,3382.59,41.59,11.0,13.0,373.2,661.0,2811.96,30.77
12,7,257.75,4215.09,62.39,16.0,13.0,558.6,268.0,4043.35,102.66
25,8,382.7,3883.78,70.68,16.0,31.5,444.21,540.0,3576.59,55.02
6,4,402.5,4390.79,47.56,10.0,22.2,522.14,569.0,4194.12,46.46
17,1,351.6,5153.23,72.43,7.0,13.0,477.0,415.0,4889.23,75.09
27,10,1492.61,3884.38,31.92,12.0,31.5,335.07,1309.0,3296.82,28.57
10,10,473.6,4352.32,48.26,3.0,7.4,483.68,445.0,4241.17,68.16
27,11,105.03,5075.58,60.45,7.0,7.4,415.42,142.0,4915.7,57.76
22,3,1593.9,4268.55,68.86,9.0,38.9,472.36,1282.0,4033.84,68.87
24,7,62.58,4070.91,50.88,16.0,5.6,592.91,32.0,4092.8,62.54
23,4,378.9,4778.42,94.65,15.0,13.0,399.69,445.0,3829.35,53.21
