Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
6,4,118.59,4339.93,61.21,7.00,16.70,539.71,133.00,3977.09,73.11
11,1,360.10,4339.77,51.75,8.00,11.10,574.26,320.00,4490.38,82.94
2,1,1308.22,4472.02,44.96,5.00,18.50,435.30,1073.00,4080.03,46.78
23,11,155.65,4594.09,54.02,5.00,7.40,572.45,165.00,4445.04,67.21
1,2,1136.90,5089.79,55.08,5.00,24.10,434.96,1123.00,4605.65,53.65
26,12,853.80,4517.51,77.09,9.00,25.90,358.46,1020.00,3804.95,86.79
13,4,43.82,4568.13,110.22,6.00,14.80,565.31,29.00,4589.64,66.48
22,7,145.60,4475.06,78.02,17.00,13.00,497.85,209.00,4311.60,90.61
8,6,21.72,4032.17,67.17,19.00,16.70,526.17,40.00,3880.83,58.55
13,3,107.20,5120.67,96.31,7.00,13.00,537.68,15.00,5306.13,53.24
29,8,211.41,4527.57,76.97,19.00,24.10,433.33,327.00,4423.90,50.87
19,12,909.26,5554.11,52.25,10.00,22.20,465.11,925.00,4879.00,51.43
5,6,158.90,3023.51,57.85,11.00,13.00,636.50,163.00,2956.96,46.29
18,11,655.94,6064.79,164.52,5.00,22.20,436.03,567.00,5660.90,211.51
12,1,53.20,4837.63,47.15,8.00,7.40,572.64,20.00,4513.53,43.94
11,1,673.60,4914.66,51.42,8.00,22.20,485.44,781.00,4736.38,77.21
14,5,850.40,4693.60,77.19,9.00,29.60,381.05,825.00,4394.18,98.86
20,8,400.70,4480.68,86.34,18.00,18.50,344.05,401.00,4351.95,56.67
6,9,378.50,4500.17,65.52,12.00,5.60,493.48,415.00,4019.88,77.69
24,3,1097.75,4257.53,44.72,13.00,35.20,367.45,1097.00,3697.36,44.99
20,12,1465.80,4876.61,62.83,9.00,35.20,304.02,1540.00,4555.46,51.11
17,11,264.10,4027.47,52.84,10.00,11.10,467.79,203.00,4001.96,53.80
13,8,177.70,3094.70,38.00,13.00,7.40,516.67,202.00,2892.23,64.56
20,2,839.11,3123.58,38.76,5.00,16.70,452.02,780.00,2687.87,28.45
23,4,279.30,4729.46,93.45,9.00,33.30,524.34,390.00,4712.00,77.00
7,8,13.28,3647.24,48.56,15.00,13.00,557.13,49.00,3758.39,49.15
24,2,313.33,4913.04,51.28,11.00,20.40,552.98,297.00,4579.79,51.28
6,5,52.53,3517.90,49.11,7.00,13.00,572.27,46.00,3515.10,54.25
5,9,76.36,2947.16,47.28,9.00,9.30,572.67,191.00,2951.45,47.28
21,11,135.11,5030.35,65.44,8.00,24.10,502.06,225.00,4895.53,54.45
20,9,448.40,2545.02,38.03,11.00,16.70,481.92,281.00,2496.12,38.03
31,3,201.20,3146.14,44.27,9.00,29.60,441.73,338.00,2866.94,44.27
31,3,1091.94,3093.06,39.74,5.00,35.20,422.14,1095.00,2596.75,34.70
22,8,93.40,2837.63,47.50,14.00,14.80,545.95,40.00,2805.56,67.10
9,11,811.90,4374.26,46.77,8.00,13.00,452.24,877.00,4276.83,46.77
22,1,1345.39,3127.23,41.91,7.00,18.50,313.12,1031.00,2692.90,35.90
11,12,1457.64,5014.94,64.88,11.00,31.50,397.52,1443.00,4576.34,63.74
20,9,457.60,2571.63,38.03,11.00,20.40,488.18,303.00,2508.38,38.03
7,11,245.91,4377.96,48.23,6.00,9.30,480.51,413.00,4417.39,48.22
31,12,869.70,2988.25,40.28,11.00,18.50,365.25,941.00,2662.62,39.99
27,11,1002.20,5032.84,66.18,3.00,37.00,482.43,1016.00,4773.64,59.64
18,7,607.60,4313.79,103.22,18.00,22.20,476.60,797.00,4021.15,53.11
30,12,1086.43,5271.97,101.57,7.00,22.20,281.77,1036.00,5197.67,215.77
8,11,419.91,2963.69,34.58,8.00,11.10,400.75,607.00,2746.86,42.53
15,3,1180.40,3362.65,32.74,5.00,31.50,452.81,986.00,2849.13,33.92
15,6,634.19,3403.69,39.09,12.00,29.60,406.82,661.00,3118.31,43.16
21,8,628.69,4442.30,70.18,17.00,18.50,425.89,578.00,4195.70,50.73
21,10,189.70,2764.67,56.92,11.00,11.10,488.99,210.00,2639.59,48.01
9,4,687.90,2657.69,48.28,9.00,22.20,373.20,630.00,2293.44,44.77
26,6,311.40,4042.86,48.03,15.00,18.50,551.16,299.00,3842.57,46.18
7,12,1114.70,3616.94,42.01,7.00,20.40,336.01,1234.00,3458.61,42.59
27,12,945.90,3440.12,59.47,9.00,18.50,389.84,698.00,3077.86,44.52
4,4,344.10,3905.04,55.53,2.00,16.70,584.06,405.00,3645.51,90.52
23,7,190.97,3878.77,59.79,16.00,13.00,551.00,192.00,3654.26,49.11
15,12,739.40,4801.37,47.84,3.00,16.70,468.53,883.00,4842.62,45.83
28,1,282.80,4446.47,43.22,5.00,9.30,589.26,163.00,4669.77,45.54
23,2,792.91,3404.56,43.68,11.00,20.40,427.44,810.00,3378.03,44.10
22,5,414.26,4495.25,115.95,12.00,14.80,541.52,434.00,4346.26,91.02
7,3,1350.57,4867.11,47.51,5.00,46.30,389.16,1190.00,4586.06,52.11
12,9,486.00,2763.86,48.69,11.00,9.30,416.40,304.00,2068.88,61.20
24,12,1214.60,4391.66,43.96,9.00,29.60,357.33,1417.00,3903.10,44.38
2,10,824.10,2722.86,37.39,10.00,16.70,485.10,739.00,2387.27,38.28
2,5,572.06,3584.72,39.63,9.00,16.70,397.71,557.00,3468.71,40.62
25,4,125.16,3154.55,49.44,10.00,14.80,653.26,84.00,2982.73,66.00
14,12,1389.06,3632.17,37.38,8.00,46.30,373.96,1335.00,3031.16,58.09
26,11,1234.90,3157.84,41.94,10.00,22.20,325.58,1000.00,2533.90,43.53
29,7,180.86,2794.32,46.96,14.00,14.80,557.44,177.00,2672.94,40.48
27,11,230.60,3166.59,44.35,5.00,13.00,473.92,271.00,3024.04,30.86
13,12,1390.40,6240.65,160.33,2.00,24.10,442.39,1194.00,5815.55,69.95
26,5,179.09,3960.32,57.78,12.00,18.50,372.66,439.00,3643.33,64.11
25,11,678.30,4665.08,54.25,3.00,33.30,528.53,762.00,4212.20,73.60
12,5,256.86,3781.58,79.92,12.00,25.90,449.14,297.00,3597.87,55.72
6,2,1225.70,5138.74,54.12,4.00,37.00,442.66,836.00,4823.29,57.04
16,2,968.50,4635.13,51.33,9.00,25.90,429.52,911.00,4103.24,66.63
5,12,1517.58,4976.67,52.65,9.00,33.30,402.08,1480.00,4538.83,51.61
10,11,989.46,4070.02,30.65,12.00,13.00,293.14,1016.00,3709.24,46.52
27,5,369.40,3771.24,73.68,13.00,16.70,504.07,169.00,3457.89,43.18
16,2,668.60,5105.13,47.76,10.00,18.50,525.52,710.00,4676.70,46.54
29,3,62.22,4605.81,61.00,18.00,9.30,513.14,137.00,4321.27,55.13
5,7,61.30,4441.88,66.32,14.00,16.70,596.58,45.00,4397.91,52.69
30,5,759.50,2764.74,50.99,11.00,27.80,328.72,624.00,2693.28,46.12
14,11,1457.15,3206.41,38.78,8.00,29.60,326.04,1277.00,2805.99,19.80
29,7,440.60,3863.60,68.32,15.00,20.40,484.62,231.00,3564.82,48.36
9,1,954.80,3159.28,30.68,8.00,24.10,440.09,679.00,2695.48,25.03
12,1,569.10,3654.99,51.07,6.00,16.70,615.48,373.00,3562.58,51.07
24,2,89.63,3204.45,42.58,-2.00,9.30,554.24,157.00,3172.11,43.81
27,1,691.35,5096.65,43.86,6.00,20.40,494.07,742.00,4909.93,43.86
5,9,37.58,4618.68,82.21,16.00,13.00,497.06,45.00,4359.91,77.02
13,11,1498.61,5529.08,73.12,8.00,20.40,304.39,1432.00,5046.02,70.40
6,2,1498.90,3611.94,32.61,5.00,35.20,316.79,1301.00,3206.85,34.99
23,4,346.50,4585.47,81.07,17.00,14.80,415.14,337.00,3680.14,52.12
11,12,1459.68,4817.52,60.76,11.00,27.80,393.15,1428.00,4371.26,63.06
26,3,358.62,4490.17,73.31,-1.00,20.40,512.79,303.00,4346.15,84.27
19,11,1050.75,3201.86,33.96,1.00,11.10,413.78,927.00,2968.10,33.96
7,5,588.50,3676.76,59.02,10.00,25.90,502.49,628.00,3439.17,51.67
22,12,1206.77,5241.58,44.91,11.00,25.90,435.66,1139.00,4392.88,47.88
26,4,1169.60,4378.60,70.70,5.00,31.50,413.82,1083.00,3838.23,69.52
5,3,494.09,4099.92,57.90,7.00,24.10,461.24,666.00,3767.09,65.01
27,10,1496.25,4047.77,31.92,12.00,37.00,332.81,1314.00,3420.98,28.57
9,3,599.60,4356.72,68.89,8.00,29.60,460.25,822.00,4088.99,53.52
23,11,1141.66,3193.05,32.32,10.00,20.40,322.32,1037.00,2792.29,43.73
19,8,647.60,3490.17,58.07,15.00,18.50,392.47,428.00,3318.84,65.90
9,11,292.34,2882.40,28.34,3.00,9.30,432.95,358.00,2840.91,36.23
8,9,312.50,3784.72,56.14,13.00,13.00,513.38,261.00,3809.03,53.05
21,9,675.50,3501.34,57.05,15.00,13.00,405.11,641.00,3203.11,48.32
17,2,472.60,4809.32,61.39,8.00,22.20,575.20,544.00,4284.49,60.12
31,8,533.58,3745.76,56.67,17.00,25.90,393.68,641.00,3412.48,46.62
10,6,67.50,2829.70,41.88,10.00,0.00,634.66,78.00,2776.70,42.73
20,5,163.88,2623.26,58.31,9.00,18.50,481.50,173.00,2595.15,45.54
13,8,228.10,3700.81,106.55,15.00,14.80,384.58,288.00,3300.51,55.95
26,1,928.31,3842.20,35.15,5.00,22.20,470.63,901.00,3331.89,35.15
3,7,183.60,4719.56,118.82,16.00,22.20,530.53,391.00,4526.20,105.15
20,4,115.04,3612.51,48.12,4.00,14.80,728.69,105.00,3686.80,167.71
29,8,219.22,4313.71,48.34,16.00,18.50,471.29,288.00,4245.95,50.87
7,7,80.90,2276.07,39.31,14.00,11.10,661.05,39.00,2341.17,35.44
5,8,144.78,2859.43,56.22,14.00,31.50,522.67,164.00,2708.85,32.39
18,12,326.45,4170.90,50.87,4.00,14.80,544.88,229.00,4150.61,47.77
9,12,657.80,3133.72,37.83,6.00,11.10,486.46,666.00,2714.33,37.83
16,12,1265.74,2918.87,56.11,6.00,22.20,455.96,973.00,2507.16,40.29
5,9,23.11,4503.99,75.22,18.00,7.40,506.00,23.00,4343.47,78.60
6,10,81.00,4095.59,79.87,7.00,11.10,539.91,92.00,4051.58,88.69
5,8,168.73,2564.05,58.97,13.00,31.50,541.02,215.00,2413.51,29.63
6,12,275.66,4520.07,110.98,7.00,9.30,538.64,360.00,4571.80,71.77
16,4,1432.06,4595.25,49.32,10.00,27.80,428.72,1198.00,4687.95,68.26
23,3,751.05,4997.16,104.11,9.00,22.20,473.59,787.00,4552.42,54.24
4,6,46.94,3852.90,57.85,13.00,11.10,546.88,87.00,3795.28,92.43
20,11,65.50,3421.16,44.75,10.00,9.30,609.60,136.00,3322.35,45.18
11,9,488.50,2998.34,40.31,10.00,18.50,392.38,424.00,2227.79,40.31
6,6,59.05,3423.91,46.08,11.00,18.50,550.89,131.00,3447.15,47.52
6,7,187.62,3133.29,44.75,11.00,11.10,567.13,179.00,3049.95,44.75
29,6,575.90,4201.83,51.15,13.00,27.80,531.64,695.00,3889.14,77.83
8,5,1096.80,4258.91,48.39,6.00,35.20,278.67,1115.00,3767.04,38.44
22,12,1353.41,3405.32,31.50,5.00,24.10,332.87,1207.00,3026.25,31.08
24,9,124.13,2469.04,38.45,9.00,9.30,543.34,144.00,2351.42,73.98
10,8,335.58,3751.82,66.04,18.00,18.50,450.60,339.00,3685.03,59.64
9,12,651.40,3036.48,37.83,6.00,11.10,512.68,596.00,2666.64,37.83
25,7,63.11,4357.37,66.73,15.00,11.10,596.43,87.00,4349.51,89.95
7,9,437.05,2742.30,33.53,8.00,20.40,427.92,631.00,2412.60,33.45
6,7,268.44,3923.83,73.95,16.00,9.30,587.67,267.00,3751.27,62.95
9,5,100.99,4392.02,86.41,6.00,14.80,519.46,143.00,4367.97,73.16
14,12,1374.90,4380.27,55.53,10.00,59.30,418.97,1413.00,4136.92,49.62
14,11,1276.47,4742.77,51.96,9.00,27.80,310.40,1300.00,4463.42,51.20
9,2,436.30,5108.49,79.89,8.00,20.40,539.84,338.00,5020.62,82.57
25,12,358.58,3393.26,34.39,2.00,18.00,477.18,338.00,3191.31,39.17
15,10,839.80,3517.42,37.50,8.00,27.80,392.43,994.00,3098.82,41.59
30,10,650.23,4944.11,60.90,12.00,13.00,412.10,661.00,4763.96,48.89
1,2,222.36,5375.75,58.72,0.00,14.80,509.59,534.00,5169.19,49.73
11,1,276.20,3202.85,37.61,5.00,13.00,580.69,278.00,3053.30,50.48
2,4,715.50,4795.12,91.76,5.00,33.30,454.52,644.00,4481.92,140.68
24,5,842.88,4553.88,67.22,11.00,40.70,369.30,862.00,4228.90,49.76
27,8,1288.02,2755.08,44.41,15.00,29.60,403.44,946.00,2290.85,42.00
27,3,358.40,2954.97,48.63,9.00,13.00,546.92,319.00,2782.68,71.98
6,12,345.22,3856.55,53.12,1.00,7.40,585.81,380.00,3451.12,51.47
1,11,539.79,3040.21,36.60,7.00,11.10,437.83,552.00,2821.01,54.86
15,12,1504.04,3681.30,30.94,11.00,42.60,325.72,1438.00,3251.61,30.94
19,11,686.38,4019.03,62.34,11.00,24.10,506.65,758.00,3797.55,59.86
15,10,661.80,5014.16,66.22,12.00,22.20,308.60,856.00,4708.12,79.28
26,6,33.38,4048.28,58.04,11.00,16.70,614.39,31.00,4064.57,65.90
22,5,645.30,4435.99,73.27,14.00,31.50,371.14,794.00,4151.67,65.89
2,3,1047.21,4506.63,52.24,8.00,31.50,507.25,990.00,4172.82,61.61
13,2,1061.03,4991.27,63.44,9.00,38.90,468.91,1014.00,4714.66,63.86
1,8,929.58,4111.84,46.36,14.00,25.90,399.31,1118.00,3659.85,124.51
19,11,40.08,5086.26,129.25,12.00,0.00,560.29,69.00,5111.89,196.25
11,12,1303.43,3527.49,38.51,10.00,27.80,413.76,1311.00,3155.17,43.84
8,9,301.30,3823.54,56.50,13.00,13.00,509.47,204.00,3642.84,50.33
18,11,684.79,5358.26,126.57,4.00,13.00,422.66,704.00,4862.19,60.17
14,5,872.77,3155.89,56.70,6.00,20.40,271.80,547.00,3041.66,55.28
21,11,1091.76,3301.68,30.47,3.00,38.90,432.77,1160.00,3077.63,41.75
18,10,1013.20,4170.81,105.40,13.00,40.70,429.49,935.00,4060.45,75.59
13,4,34.77,4393.37,49.55,9.00,11.10,564.35,52.00,4504.14,61.64
13,10,82.10,3799.09,80.59,13.00,7.40,406.24,107.00,3748.22,80.27
13,2,882.40,4863.23,66.19,7.00,44.40,533.97,776.00,4446.80,63.86
17,4,1147.35,4546.12,85.89,9.00,40.70,500.95,879.00,4390.16,79.94
23,8,174.90,4502.84,96.26,14.00,22.20,450.79,170.00,4426.84,79.68
7,3,1369.01,4704.93,47.51,8.00,31.50,384.54,1173.00,4477.20,52.09
6,11,270.20,4419.74,50.74,11.00,9.30,548.18,194.00,4083.69,56.27
17,9,492.20,2899.07,45.48,8.00,13.00,431.04,455.00,2644.74,45.77
26,2,136.00,3304.78,39.61,1.00,13.00,577.48,71.00,3200.27,52.88
4,1,762.20,2984.75,35.87,9.00,13.00,379.17,634.00,2637.24,34.31
5,3,555.25,5081.57,114.13,6.00,24.10,400.63,642.00,4701.71,69.13
19,9,194.29,4693.57,90.54,14.00,22.20,443.82,250.00,4653.48,98.79
20,7,280.20,3397.44,58.50,20.00,18.50,562.28,174.00,3285.24,65.12
10,3,355.20,2983.42,46.49,8.00,13.00,510.87,383.00,2919.55,47.91
16,8,292.41,4256.19,77.49,17.00,18.50,486.31,297.00,4071.97,49.11
11,5,464.41,3102.39,47.13,6.00,14.80,395.15,471.00,3002.31,46.69
18,7,421.60,2625.59,40.99,14.00,13.00,585.00,426.00,2490.53,38.67
31,1,304.71,5940.89,192.12,4.00,24.10,493.14,361.00,5893.40,307.18
28,12,707.92,4948.79,85.52,4.00,9.30,274.57,672.00,4909.71,142.12
24,8,200.20,3937.98,68.22,16.00,5.60,496.17,291.00,3867.17,66.02
14,12,1393.60,3381.56,34.68,8.00,44.40,403.64,1267.00,2855.45,45.65
12,11,336.08,5812.93,214.96,8.00,9.30,366.15,361.00,5741.65,210.04
9,9,476.20,2590.04,46.74,14.00,14.80,521.23,449.00,2307.22,40.12
4,10,433.10,4647.30,77.01,10.00,18.50,543.55,388.00,4467.72,61.53
30,5,622.90,4220.66,69.06,14.00,40.70,369.03,646.00,4149.18,49.39
30,3,131.86,2943.66,48.58,8.00,29.60,484.43,290.00,2678.28,49.94
15,12,737.69,4733.83,53.33,7.00,14.80,553.49,472.00,4297.14,53.62
6,11,126.70,4742.34,56.00,9.00,5.60,421.93,106.00,4763.37,54.61
25,12,320.27,3931.41,56.57,2.00,10.80,394.01,421.00,3615.47,58.63
13,1,218.96,5275.20,148.19,6.00,18.50,497.31,267.00,5130.80,281.64
7,11,857.90,4945.97,53.01,9.00,11.10,500.15,774.00,4437.25,83.01
14,5,987.50,4581.41,68.44,9.00,22.20,349.17,1082.00,4178.93,64.62
4,9,272.57,4473.10,80.34,16.00,27.80,493.88,348.00,4224.76,68.61
22,3,520.10,4768.85,49.71,8.00,27.80,505.71,511.00,4507.62,54.46
27,4,493.44,4116.65,59.77,6.00,22.20,514.27,472.00,3822.39,102.91
11,5,1053.52,2579.04,31.47,9.00,25.90,326.62,831.00,2423.17,31.47
25,7,87.10,3862.21,46.02,15.00,5.60,625.73,50.00,3703.87,45.76
3,12,718.60,3190.21,41.83,8.00,24.10,371.60,1000.00,2935.76,41.83
15,1,560.80,4965.94,65.81,6.00,24.10,445.10,684.00,4693.98,63.05
31,7,192.10,2707.88,40.73,13.00,25.90,617.24,114.00,2614.87,33.42
15,3,310.40,4858.64,50.68,10.00,16.70,516.87,274.00,4666.76,53.60
6,2,1122.00,5327.33,59.08,7.00,29.60,426.21,1023.00,4787.84,56.51
12,2,617.60,4484.29,49.28,5.00,18.50,447.08,713.00,4119.66,48.12
22,4,881.40,4260.50,60.93,10.00,22.20,300.68,802.00,3304.70,67.47
18,10,369.00,3142.51,38.90,8.00,13.00,602.03,427.00,2969.96,37.06
22,11,81.83,5779.61,285.43,2.00,11.10,403.60,82.00,5804.60,197.90
27,11,995.40,5108.37,66.64,3.00,37.00,482.63,996.00,4774.37,59.64
7,9,330.75,3103.00,48.19,11.00,9.30,460.19,448.00,2734.33,61.03
14,9,766.05,4475.00,49.55,17.00,31.50,376.51,901.00,3825.72,52.20
29,8,320.24,2616.23,29.60,15.00,14.80,488.97,334.00,2467.40,29.33
9,5,994.52,3596.32,37.90,10.00,27.80,332.87,884.00,3434.05,45.04
6,7,115.40,3090.56,43.91,18.00,11.10,656.30,80.00,3104.82,57.93
12,9,472.71,4480.16,98.14,18.00,18.50,459.41,475.00,4351.21,78.64
3,8,433.60,3356.94,54.54,14.00,11.10,400.57,274.00,3299.60,82.65
12,12,882.60,5819.41,57.75,8.00,24.10,496.84,571.00,5633.53,76.59
21,11,228.58,3159.53,60.67,10.00,9.30,508.21,283.00,3011.41,65.88
17,4,1210.62,4605.45,76.88,8.00,63.00,395.18,967.00,4115.83,75.71
27,12,1310.26,4054.55,46.13,9.00,37.00,337.27,1208.00,3304.83,44.52
28,3,398.00,3579.26,74.80,-1.00,16.70,596.58,240.00,3478.15,68.11
10,6,61.10,2490.90,37.50,10.00,0.00,617.16,52.00,2479.41,39.32
30,5,96.70,2673.67,37.23,12.00,9.30,577.65,68.00,2533.16,45.07
4,10,218.30,4504.39,77.51,15.00,14.80,424.08,309.00,4517.98,67.66
6,2,84.00,5227.45,65.61,9.00,16.70,564.94,70.00,5139.95,58.66
15,8,252.61,3515.10,63.70,15.00,25.90,504.24,333.00,3401.05,59.39
16,11,178.00,4795.00,59.45,7.00,1.90,547.03,122.00,4744.58,77.69
14,9,444.00,3448.22,51.82,12.00,11.10,433.33,451.00,3184.89,52.37
10,8,79.38,2538.48,43.22,14.00,13.00,542.64,165.00,2504.98,42.40
22,6,611.60,2623.72,42.33,11.00,24.10,467.17,540.00,2372.17,34.21
29,6,310.50,2940.53,40.53,13.00,22.20,532.66,361.00,2717.99,39.55
12,11,1129.67,3935.40,44.78,13.00,37.00,377.80,1032.00,3328.86,45.21
16,2,1066.90,4475.92,49.13,9.00,31.50,386.05,1143.00,3935.37,53.06
27,1,651.92,3619.40,40.05,3.00,18.50,535.89,643.00,3620.32,41.03
28,1,104.90,2950.38,41.31,3.00,9.30,601.12,48.00,3216.52,41.53
29,11,52.51,5730.35,70.34,4.00,5.60,499.26,216.00,5680.33,75.74
8,4,1385.32,4772.82,102.76,6.00,46.30,382.54,1344.00,4308.81,89.84
26,3,430.30,3716.78,50.77,7.00,13.00,541.50,382.00,3592.62,48.73
3,4,525.80,4662.27,65.25,3.00,20.40,515.44,515.00,4322.85,65.26
3,1,1087.80,2947.81,24.66,8.00,38.90,435.27,859.00,2845.02,39.35
25,2,90.08,5280.66,152.06,10.00,7.40,562.35,136.00,4926.23,57.60
14,4,1523.70,3786.33,60.81,9.00,40.70,314.67,1297.00,3087.33,64.08
17,12,1483.71,4522.57,36.82,8.00,35.20,350.01,1411.00,4161.68,40.04
28,10,588.18,2734.86,31.92,8.00,16.70,441.75,674.00,2387.24,58.26
25,12,326.67,3843.07,49.95,?,?,372.65,507.00,3518.93,53.94
13,9,37.68,4487.02,82.09,12.00,7.40,476.03,62.00,4372.36,78.30
15,6,1095.00,4523.57,45.16,12.00,33.30,431.40,876.00,4139.45,45.16
22,9,400.00,4189.12,75.05,17.00,20.40,485.86,461.00,3946.89,135.84
9,8,61.20,3185.46,44.20,16.00,7.40,561.47,17.00,3039.76,43.15
20,3,692.24,5224.22,121.63,9.00,16.70,517.34,585.00,4816.54,78.04
5,12,1407.66,3612.16,45.67,6.00,27.80,412.13,1395.00,3148.30,44.73
28,8,937.70,4495.21,82.74,15.00,25.90,392.42,913.00,4124.78,76.93
18,11,842.16,5375.88,79.07,12.00,33.30,448.91,1086.00,5228.02,123.51
15,11,328.89,5577.49,211.38,10.00,3.70,365.52,348.00,5502.67,271.69
21,6,163.80,4480.25,58.07,14.00,22.20,478.38,130.00,4345.70,59.89
12,9,358.19,4469.72,87.19,18.00,18.50,446.97,515.00,4336.62,78.64
27,1,356.10,5159.86,46.21,6.00,20.40,517.99,551.00,4951.89,45.77
2,2,311.50,4299.16,47.38,0.00,7.40,509.06,415.00,3313.25,40.96
31,5,224.80,4442.69,69.76,16.00,18.50,476.82,224.00,4392.81,70.44
12,7,45.86,4068.94,67.19,22.00,9.30,537.79,55.00,3904.82,61.42
23,6,166.90,3249.87,52.18,11.00,20.40,565.77,115.00,3134.14,88.17
17,11,113.27,3490.64,51.88,6.00,13.00,661.61,143.00,3289.09,50.18
8,8,65.90,2854.26,42.19,15.00,3.70,618.35,12.00,2735.56,51.81
24,5,113.90,2965.52,38.38,11.00,16.70,549.08,172.00,2786.27,40.48
2,6,76.36,3731.05,71.10,15.00,18.50,456.15,97.00,3748.26,84.87
3,11,1099.41,3121.69,35.97,12.00,31.50,327.85,1125.00,2804.93,32.54
24,11,18.98,4530.59,77.03,8.00,14.80,453.56,20.00,4449.62,78.87
5,8,75.40,3215.25,44.00,14.00,24.10,491.51,202.00,3161.33,44.00
2,10,719.20,4586.55,63.78,10.00,20.40,519.63,655.00,4302.75,63.27
8,8,64.80,3366.61,46.70,15.00,7.40,574.00,6.00,3456.68,44.25
7,9,420.00,2510.54,31.46,8.00,18.50,440.07,635.00,2242.40,32.44
12,6,199.90,2668.59,37.13,10.00,18.50,576.25,141.00,2652.09,37.77
16,7,475.25,3943.04,49.00,17.00,18.50,506.52,602.00,3781.00,64.31
14,6,335.60,2949.69,48.13,10.00,18.50,580.52,372.00,2846.99,56.40
8,12,329.84,4522.67,65.94,7.00,14.80,528.62,452.00,4284.88,55.31
6,5,111.05,3895.29,90.69,10.00,14.80,459.08,109.00,3720.83,74.81
16,5,22.81,4403.98,78.33,8.00,5.60,556.15,19.00,4579.17,91.06
11,8,455.24,2513.43,41.08,16.00,24.10,433.57,558.00,2186.99,40.27
5,11,318.40,2845.97,51.81,4.00,24.10,585.54,437.00,2719.84,52.85
28,12,848.30,3917.18,49.95,3.00,18.50,316.21,754.00,3783.52,61.77
23,3,420.20,3145.84,44.66,7.00,14.80,518.58,428.00,2964.64,46.80
10,8,61.13,2368.22,29.23,12.00,5.60,583.56,67.00,2237.63,40.86
18,1,219.56,5104.98,49.40,10.00,9.30,504.74,347.00,4814.99,57.51
26,2,702.20,4555.28,89.32,8.00,13.00,511.62,608.00,4029.56,48.25
18,1,307.78,5044.43,47.90,8.00,9.30,458.37,403.00,4671.57,41.94
23,10,319.70,5272.47,259.58,9.00,9.30,398.96,248.00,5114.90,237.57
6,2,62.80,5452.22,65.61,10.00,9.30,557.28,20.00,5191.07,61.84
23,7,463.70,4475.71,96.74,17.00,24.10,479.14,626.00,4443.45,60.55
16,2,640.67,4953.89,46.54,7.00,14.80,526.29,692.00,4615.06,45.74
2,10,727.80,4129.91,57.52,11.00,20.40,508.92,750.00,3886.51,47.59
19,5,6.28,3344.69,48.05,10.00,7.40,417.47,7.00,3361.42,48.68
14,11,1405.63,4401.46,58.31,8.00,25.90,350.37,1335.00,4188.13,70.46
31,1,598.21,5181.16,49.71,5.00,24.10,485.96,511.00,5137.55,48.21
25,4,924.90,3357.64,57.53,5.00,38.90,416.32,1001.00,3036.56,36.68
28,9,534.53,4640.45,71.64,11.00,14.80,525.23,497.00,4285.15,65.88
23,11,438.68,2974.97,37.34,3.00,7.40,522.54,359.00,2809.66,37.91
12,2,311.22,5719.70,65.48,4.00,7.40,430.32,406.00,5522.27,51.44
24,10,204.51,2982.58,37.32,12.00,13.00,577.71,265.00,2810.20,37.67
28,5,450.70,4541.59,46.91,14.00,29.60,544.62,516.00,4367.09,81.10
18,1,658.16,5119.80,59.97,7.00,16.70,451.84,648.00,4954.32,66.72
14,1,864.78,5820.64,71.12,5.00,29.60,445.66,849.00,5423.10,60.35
17,10,922.00,3318.65,42.07,10.00,50.00,479.91,705.00,3067.97,37.50
8,6,16.44,3877.56,55.03,18.00,13.00,520.55,30.00,3926.24,58.59
23,9,340.55,3826.20,79.99,12.00,18.50,509.38,322.00,3531.88,89.45
8,7,149.60,3028.79,46.37,17.00,14.80,618.99,111.00,3129.08,48.78
30,12,526.41,4222.27,82.87,6.00,20.40,290.67,561.00,4151.21,78.72
17,6,45.80,3899.19,67.51,14.00,5.60,585.23,45.00,3900.60,77.68
5,12,1384.98,3419.89,41.45,2.00,27.80,405.09,989.00,3026.83,27.86
26,11,1219.30,4421.61,51.28,12.00,29.60,338.49,1377.00,3870.59,70.09
22,11,255.52,3622.56,54.52,5.00,14.80,468.82,242.00,3519.63,47.45
23,2,829.23,3382.59,41.59,11.00,13.00,373.20,661.00,2811.96,30.77
12,7,257.75,4215.09,62.39,16.00,13.00,558.60,268.00,4043.35,102.66
25,8,382.70,3883.78,70.68,16.00,31.50,444.21,540.00,3576.59,55.02
6,4,402.50,4390.79,47.56,10.00,22.20,522.14,569.00,4194.12,46.46
17,1,351.60,5153.23,72.43,7.00,13.00,477.00,415.00,4889.23,75.09
27,10,1492.61,3884.38,31.92,12.00,31.50,335.07,1309.00,3296.82,28.57
10,10,473.60,4352.32,48.26,3.00,7.40,483.68,445.00,4241.17,68.16
27,11,105.03,5075.58,60.45,7.00,7.40,415.42,142.00,4915.70,57.76
22,3,1593.90,4268.55,68.86,9.00,38.90,472.36,1282.00,4033.84,68.87
24,7,62.58,4070.91,50.88,16.00,5.60,592.91,32.00,4092.80,62.54
23,4,378.90,4778.42,94.65,15.00,13.00,399.69,445.00,3829.35,53.21
